created_at,content_clean,vader_compound,vader_pos,vader_neg,sentiment,theme,replies_count,reblogs_count,favourites_count
2024-08-03 17:47:58.359,"Kamala Harris doesn’t have the mental capacity to do a REAL Debate against me, scheduled for September 4th in Pennsylvania. She’s afraid to do it because there is no way she can justify her Corrupt and Open Borders, the Environmental Destruction of our Country, the Afghanistan Embarrassment, Runaway Inflation, Terrible Economy, High Interest Rates and Taxes, and her years long fight to stop the words, “Merry Christmas.” I’ll see her on September 4th or, I won’t see her at all. She is acknowledged to be the Worst Vice President in History, which works very nicely against the Worst President, Crooked Joe Biden. The combination of these two Low IQ individuals have destroyed our Country, but we will MAKE AMERICA GREAT AGAIN!",-0.5493,0.078,0.146,negative,macro,1883,5104,15867
2024-08-17 22:33:25.748,"RT @TeamTrumpPRESIDENT TRUMP: Everything Kamala Harris says in her speeches is a lie. Yesterday she got up and started ranting and raving that Donald Trump wants to put a tax on gasoline, food, medication, clothing and everything else, when I’ve never said anything of the kind...Here is the truth: Kamala wants to put massive taxes on American jobs and American industries—I want to CUT taxes on Americans, while putting tariffs on China and other foreign countries to bring our jobs back home to Pennsylvania. A tariff is a tax on a foreign country... there's no tax if they build in PA - it's very simple.",-0.347,0.033,0.046,negative,tariff,0,0,0
2024-08-19 20:43:08.366,"RT @TeamTrumpPRESIDENT TRUMP: When I was president, we imposed historic tariffs, and prices did not go up AT ALL. Even Joe Biden’s own Treasury Secretary says the China tariffs do not raise prices for consumers. They hurt China, not America—that’s why the Biden administration had no choice but to leave them in place. In my next term, I will revoke China’s Most Favored Nation Trade Status.I will pass the Trump Reciprocal Trade Act. If China or any other country makes us pay a 100 or 200 percent tariff, we will make them pay a reciprocal tariff of 100 or 200 percent right back. You hurt us, we hurt you! Eye for an Eye.",-0.8861,0.043,0.149,negative,tariff,0,0,0
2024-09-02 16:00:13.637,"….In my First Term, we achieved Major Successes to protect American Workers by negotiating Free and Fair Trade Deals, passing the USMCA (U.S./Mexico/Canada), and giving Businesses and their Workers the tools to thrive. We also invested heavily in Education and Job Training programs for those who wish to expand upon their abilities, and be successful in an Industry that they love. We were an Economic Powerhouse, all because of the American Worker! But Kamala and Biden have undone all of that. When I return to the White House, we will continue upon our Successes by creating an Environment that ensures ALL Workers, and Businesses, have the opportunity to prosper and achieve their American Dream. We will, MAKE AMERICA GREAT AGAIN!",0.9892,0.281,0.0,positive,tariff,1385,5784,21850
2024-09-04 22:41:22.057,"During my presidency, the 30-year mortgage rate reached an all-time low of 2.7%. Under Kamala Harris, it has become nearly impossible for young people to buy a home, with interest rates at almost 10% or even higher...",0.3182,0.109,0.052,positive,macro,528,3925,13580
2024-09-18 00:48:08.841,"RT @TeamTrumpPRESIDENT TRUMP: ""It's my ambition to get your energy bill within 12 months down 50% and interest rates are going to follow.""",0.6249,0.195,0.0,positive,macro,0,0,0
2024-09-21 17:30:46.057,https://nypost.com/2024/09/18/us-news/fed-chair-jerome-powell-blames-influx-of-illegal-migrants-for-rising-unemployment-rate/,0.0,0.0,0.0,neutral,macro,790,3042,8646
2024-09-21 22:22:18.877,https://justthenews.com/politics-policy/elections/trump-claims-he-would-impose-200-tariffs-mexican-automakers-trying-import,0.0,0.0,0.0,neutral,tariff,207,2249,8854
2024-09-24 05:29:00.624,https://www.cnbc.com/2024/09/23/trump-john-deere-mexico-tariff-election.html,0.0,0.0,0.0,neutral,tariff,286,2555,9773
2024-09-24 18:19:11.526,"Under Comrade Kamala Harris, companies that ship American jobs overseas will be given a massive tax break—Under a Trump Administration, companies that ship American jobs overseas will have to pay a massive tariff…",-0.1027,0.0,0.042,negative,tariff,233,2767,10048
2024-09-24 18:24:45.789,"Here is the deal that I will be offering to every major company and manufacturer on earth...I will give you the lowest taxes, the lowest energy costs, the lowest regulatory burden, and free access to the best and biggest market on the planet—but ONLY if you make your product here in America and hire American workers for the job! If you DON’T make your product here, then you will have to pay a very substantial tariff when you send your product into the United States of America!",0.6094,0.145,0.116,positive,tariff,464,3718,12749
2024-09-25 18:54:09.758,"RT @TeamTrumpPRESIDENT TRUMP: The centerpiece of my plan for a manufacturing renaissance will be a 15% Made in America Tax Rate. So I brought the business tax rate from 39%, to 21% and people said that was impossible to get done, we got it done, and I got it passed in Congress—and we did more business and created more jobs than ever before in our history. Now I’m taking it from 21%, to 15%, but ONLY if you manufacture your product here in the USA, just like you did when you were the furniture capital of the world.THEN, I’m imposing tariffs on your competition from foreign countries, which stole all your business and jobs years ago, so now they won’t be able to compete with North Carolina anymore.  All your furniture makers are going to come back. You will have more jobs than ever before.  This is why people and countries want to kill me!",-0.6261,0.038,0.051,negative,tariff,0,0,0
2024-10-10 01:28:05.007,"To bring jobs, factories, and wealth racing back to Pennsylvania, we will have a 15% Made in America Corporate Tax Rate, cutting the tax from 21% to 15% — But ONLY for those who make their product in America — For those who DON’T make their product in America, they will be forced to pay a rather stiff tariff for the privilege of competing with our cherished companies, and stealing our jobs, our treasure, and our wealth…",0.1779,0.135,0.127,positive,tariff,556,3231,12423
2024-10-10 18:03:32.397,"By the time I came into office after our victory in 2016, the Michigan auto industry was on its knees—I moved quickly and decisively to rescue the American Automobile from extinction…✅Withdrew from the job-killing Trans-Pacific Partnership.✅Ended the disaster known as NAFTA, the worst trade deal ever made.✅Replaced it with the brand-new USMCA, the best trade deal ever made.✅Created massive incentives to make cars in the United States…https://www.DonaldJTrump.com",0.5267,0.129,0.084,positive,tariff,281,2835,9595
2024-10-15 00:06:02.135,"RT @TeamTrumpQ: Mr. President, I'm a single father and an Iraq war veteran. I dream of owning a home for me and my son, but mortgage rates under the Biden-Harris admin has made that impossible. What can you do to help make home ownership affordable again?President Trump: We're going to get rid of a lot of regulations and we're going to bring interest rates way down. We're going to create the American Dream.",0.8945,0.17,0.029,positive,macro,0,0,0
2024-10-16 18:39:57.984,"I hope everyone listened yesterday as Bloomberg interviewed me. For over a year, I’ve said China is building giant plants in Mexico. Since they heard about the Tariffs, all work has STOPPED on those plants. I saved Michigan autoworkers. Detroit will thrive if I’m elected!",0.5202,0.118,0.052,positive,tariff,1937,6845,24448
2024-10-17 05:15:36.485,"RT @TeamTrumpBaier: You said Iran was the biggest threat to America... But you relaxed and failed to enforce sanctions on Iran.Kamala: ""Lets go back to Donald Trump.""🤡🤡🤡",-0.3291,0.105,0.162,negative,macro,0,0,0
2024-10-23 18:29:43.822,"Kamala Harris’ sinking Campaign has become so TOXIC, that Democrat Senators in four different States are using me in their advertisements, and stating that they are with President Trump on Tariffs, and numerous other things. While it is a great compliment, it is not fair to those Republican Senate Candidates, Bernie Moreno, Dave McCormick, Eric Hovde, and Sam Brown, who are with me all the time. These Democrats have voted with Crooked Joe Biden almost 100% of the time. They only pretend to be on my side when Elections roll around. OHIO, PENNSYLVANIA, WISCONSIN, NEVADA: VOTE FOR BERNIE MORENO, DAVE MCCORMICK, ERIC HOVDE, AND SAM BROWN - THEY ARE THE ONES WHO ARE WITH US!",0.7294,0.061,0.028,positive,tariff,899,4515,13555
2024-10-24 19:43:55.681,"I am NOT proposing a National Sales Tax, as the Democrats say in their Advertisements against me. Dems know what they are saying is a blatant lie. I am proposing tariffs on other countries that take advantage of us, hardly a NST. These tariffs are paid for by the abusing country, NOT THE AMERICAN CONSUMER. They do not cause inflation, and will MAKE AMERICA RICH AGAIN!",0.561,0.091,0.041,positive,tariff,1172,4880,14706
2024-11-14 21:12:31.088,"I am thrilled to announce Robert F. Kennedy Jr. as The United States Secretary of Health and Human Services (HHS). For too long, Americans have been crushed by the industrial food complex and drug companies who have engaged in deception, misinformation, and disinformation when it comes to Public Health. The Safety and Health of all Americans is the most important role of any Administration, and HHS will play a big role in helping ensure that everybody will be protected from harmful chemicals, pollutants, pesticides, pharmaceutical products, and food additives that have contributed to the overwhelming Health Crisis in this Country. Mr. Kennedy will restore these Agencies to the traditions of Gold Standard Scientific Research, and beacons of Transparency, to end the Chronic Disease epidemic, and to Make America Great and Healthy Again!",0.9558,0.203,0.075,positive,macro,6860,20453,88454
2024-11-25 23:35:44.310,"As everyone is aware, thousands of people are pouring through Mexico and Canada, bringing Crime and Drugs at levels never seen before. Right now a Caravan coming from Mexico, composed of thousands of people, seems to be unstoppable in its quest to come through our currently Open Border. On January 20th, as one of my many first Executive Orders, I will sign all necessary documents to charge Mexico and Canada a 25% Tariff on ALL products coming into the United States, and its ridiculous Open Borders. This Tariff will remain in effect until such time as Drugs, in particular Fentanyl, and all Illegal Aliens stop this Invasion of our Country! Both Mexico and Canada have the absolute right and power to easily solve this long simmering problem. We hereby demand that they use this power, and until such time that they do, it is time for them to pay a very big price!",-0.8953,0.041,0.117,negative,tariff,4016,12687,50979
2024-11-25 23:35:49.759,"I have had many talks with China about the massive amounts of drugs, in particular Fentanyl, being sent into the United States – But to no avail. Representatives of China told me that they would institute their maximum penalty, that of death, for any drug dealers caught doing this but, unfortunately, they never followed through, and drugs are pouring into our Country, mostly through Mexico, at levels never seen before. Until such time as they stop, we will be charging China an additional 10% Tariff, above any additional Tariffs, on all of their many products coming into the United States of America. Thank you for your attention to this matter.",-0.8754,0.078,0.14,negative,tariff,2180,8518,32229
